blockchain,project,version,block_month,block_date,block_time,block_number,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,evt_index
gnosis,balancer,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,36739724,WXDAI,OLAS,OLAS-WXDAI,228.7580332,111.5154292,228758033171994146481,111515429241929794557,228.924569,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0xce11e14225575945b8e6dc0d4f2dd4c570f79d9f,0xba95718a52b5a3dba749a7641712dc05a3550d4f,,0x79c872ed3acb3fc5770dd8a0cd9cd5db3b3ac985,0xc519960b04d30956b7eac87784498354997f2495bd3c1af983f3868b31e542a9,0xba95718a52b5a3dba749a7641712dc05a3550d4f,0xba12222222228d8ba445958a75a0704d566bf2c8,21
gnosis,balancer,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,36739724,WXDAI,USDT,USDT-WXDAI,310.7557777,311.043752,310755777683959216982,311043752,310.9820079,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0x4ecaba5870353805a9f068101a40e0f32ed605c6,0x00001639b76a5b7fb4428b690f0daaaf119a8813,,0x2086f52651837600180de173b09470f54ef74910,0x4d7c1e18622e79b6c4d192c2ceba79fb4a2d25312e88fa0ad15794162ef94a78,0x00001639b76a5b7fb4428b690f0daaaf119a8813,0xc9c35e593842c3d5e71304b2291e204583226e2a,39
gnosis,balancer,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,36739724,USDC,USDT,USDC-USDT,222.342589,222.633051,222342589,222633051,222.4077354,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,0x4ecaba5870353805a9f068101a40e0f32ed605c6,0xba95718a52b5a3dba749a7641712dc05a3550d4f,,0x7644fa5d0ea14fcf3e813fdf93ca9544f8567655,0xc519960b04d30956b7eac87784498354997f2495bd3c1af983f3868b31e542a9,0xba95718a52b5a3dba749a7641712dc05a3550d4f,0xba12222222228d8ba445958a75a0704d566bf2c8,25
gnosis,balancer,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,36739724,WXDAI,OLAS,OLAS-WXDAI,222.4575443,108.4845708,222457544320254802780,108484570758070262286,222.6194934,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0xce11e14225575945b8e6dc0d4f2dd4c570f79d9f,0xba95718a52b5a3dba749a7641712dc05a3550d4f,,0x79c872ed3acb3fc5770dd8a0cd9cd5db3b3ac985,0xc519960b04d30956b7eac87784498354997f2495bd3c1af983f3868b31e542a9,0xba95718a52b5a3dba749a7641712dc05a3550d4f,0xba12222222228d8ba445958a75a0704d566bf2c8,23
gnosis,balancer,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,36739724,USDC,WXDAI,USDC-WXDAI,228.742652,228.7580332,228742652,228758033171994146481,228.8096736,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0xba95718a52b5a3dba749a7641712dc05a3550d4f,,0x2086f52651837600180de173b09470f54ef74910,0xc519960b04d30956b7eac87784498354997f2495bd3c1af983f3868b31e542a9,0xba95718a52b5a3dba749a7641712dc05a3550d4f,0xba12222222228d8ba445958a75a0704d566bf2c8,22
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273696,USDC,WLD,USDC-WLD,0.848011,0.431929,848011,4.31929E+17,0.8482594672,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x13fcc47d8c8e0e04cd438fd6d396ab9a75d6e86c,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0x115261c8bd021fdffd18884e5299554548f73c4aba926f5a64b92d7ea86a59a4,0xe197c4c6b616b91dab04c3ede02caf94db7e3684,0x087000a300de7200382b55d40045000000e5d60e,105
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273696,WETH,OP,OP-WETH,0.0005582790488,0.8923465978,558279048761745,892346597828064260,1.401112929,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,0x9b99e9c620b2e2f09e0b9fced8f679eecf2653fe,,0xc56b2bef865893da71dd95150313dbadf659f4f3,0xc75980fd27cc0deded2f81152c91e732dcb01d9640963caf358be1fb6200a11b,0x39ad75d849cbd0cbb0d19ae52d6d76ccbfe7ec19,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,4
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273696,USDC,USDC,USDC-USDC,24.883771,24.886523,24883771,24886523,24.89106194,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,,0x2ab22ac86b25bd448a4d9dc041bd2384655299c4,0xbd7854e032f186a7894af4bb49a07780d4ebe78354962d22cdc34155f16258ba,0xc5916eb83ec2c4a1e35ec9418d08a97c14a807ac,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,41
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273696,USDC,USDT,USDC-USDT,377,377.230924,377000000,377230924,377.110461,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xd5ba1dea6ef446d2d590517eba5809b27e6863e9,,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,0x101c269c4df355549059f57ca7dc102612c254f112f95f9e0fde358169aea7c7,0xd5ba1dea6ef446d2d590517eba5809b27e6863e9,0xcb1355ff08ab38bbce60111f1bb2b784be25d7e8,54
celo,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,28494768,CELO,cREAL,CELO-cREAL,123.2145802,443.4324289,123214580248181499341,443432428878152871009,77.42052614,0x471ece3750da237f93b8e339c536989b8978a438,0xe8537a3d056da446677b9e9d6c5db704eaab4787,0x8ef15579466ad9440baba3b8819ce3a29345495c,,0x2e067e0eab7fd31c01473c0f56f3295afb82e461,0x713c7812b4c2e12d0b34bba2a24c7c1b7dbd0289fbec5fb6b0fd38fdd62f0b0b,0x578a42fed012939603fbee0bfefcad52f7fbfa05,0x701f141d3b1672ae384023559a02fbedbc1c77ee,16
celo,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,28494768,cREAL,USD₮,cREAL-USD₮,443.4324289,77.442113,443432428878152871009,77442113,77.43514321,0xe8537a3d056da446677b9e9d6c5db704eaab4787,0x48065fbbe25f71c9282ddf5e1cd6d6a887483d5e,0x701f141d3b1672ae384023559a02fbedbc1c77ee,,0x1625fe58cdb3726e5841fb2bb367dde9aaa009b3,0x713c7812b4c2e12d0b34bba2a24c7c1b7dbd0289fbec5fb6b0fd38fdd62f0b0b,0x578a42fed012939603fbee0bfefcad52f7fbfa05,0x701f141d3b1672ae384023559a02fbedbc1c77ee,13
gnosis,balancer,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,36739723,OLAS,WXDAI,OLAS-WXDAI,76.86155968,158.6300439,76861559682630646662,158630043938776861392,158.7455266,0xce11e14225575945b8e6dc0d4f2dd4c570f79d9f,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0x227fda1d5970df605d785bf5f2f8899d5fdf8624,,0x79c872ed3acb3fc5770dd8a0cd9cd5db3b3ac985,0xe6f253825a12f0d67acbfb9bc7c88e01388ef47805b4024617f17fe5d3cdd64d,0x227fda1d5970df605d785bf5f2f8899d5fdf8624,0x9008d19f58aabd9ed0d60971565aa8510560ab41,14
gnosis,balancer,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,36739723,wstETH,GNO,GNO-wstETH,0.02813461237,0.3903171428,28134612367320513,390317142809234064,83.50549893,0x6c76971f98945ae98dd7d4dfca8711ebea946ea6,0x9c58bacc331c9aa871afd802db6379a98e80cedb,0x8c939e73ee41bd79ef61ff6590c4fe4ed1310f55,,0x4683e340a8049261057d5ab1b29c8d840e75695e,0x057f3b5b5db1d4e7c8869576ec723c5993573d2ee4a3b47aecbcb25b35743e65,0x8c939e73ee41bd79ef61ff6590c4fe4ed1310f55,0x29ab49595a6a46dc2b56d03b21001e225f116c5b,21
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273694,USDC,WLD,USDC-WLD,0.402846,0.205187,402846,2.05187E+17,0.4029640339,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x9e8d38dbb0b17d3593c30875de9f1f7361a6ea05,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0x4050dc9badc990bfee0f51752103f9e88a90ac3a68c172c1f12e12b784bf9ac4,0xf5012382be83b17d05277c7fd0774d187416aef3,0x087000a300de7200382b55d40045000000e5d60e,22
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273694,OP,WBTC,OP-WBTC,44.61795789,0.00100995,44617957891658487917,100995,70.05019389,0x4200000000000000000000000000000000000042,0x68f180fcce6836688e9084f035309e29bf0a2095,0xed9e3f98bbed560e66b89aac922e29d4596a9642,,0xf5d63f66a36be31a106631f276794223b8ce5280,0x23d4072eee8a2b7991bb1931843a210a3ce91b6b90d29226884e44ebdad11962,0x0771483e9ad0d8c452efbca3451e4e56249b64bd,0xeb8bae7fccc9028269177fb68e6d5c958ca59ac5,15
optimism,woofi,1,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273694,WBTC,OP,OP-WBTC,0.00101003,44.61795789,101003,44617957891658487917,70.14033141,0x68f180fcce6836688e9084f035309e29bf0a2095,0x4200000000000000000000000000000000000042,0xba12222222228d8ba445958a75a0704d566bf2c8,0xeb8bae7fccc9028269177fb68e6d5c958ca59ac5,0xed9e3f98bbed560e66b89aac922e29d4596a9642,0x23d4072eee8a2b7991bb1931843a210a3ce91b6b90d29226884e44ebdad11962,0x0771483e9ad0d8c452efbca3451e4e56249b64bd,0xeb8bae7fccc9028269177fb68e6d5c958ca59ac5,17
fantom,beethoven_x,1,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,95909493,sFTMX,WFTM,sFTMX-WFTM,41.2808352,47.40567467,41280835197236761300,47405674668568143141,32.19783942,0xd7028092c830b5c8fce061af2e593413ebbc1fc1,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0x14f4709483ae2fb65f7fe5e9bf8436f2857229bd,,0x593000b762de3c465855336e95c8bb46080af064,0xa4dc1e2b9206618179d897b09e84971758e4f3ea7a483e20a0e605e3957e8112,0x14f4709483ae2fb65f7fe5e9bf8436f2857229bd,0x20dd72ed959b6147912c2e529f0a0c651c33c9ce,0
optimism,woofi,1,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273693,WBTC,OP,OP-WBTC,0.00005416,2.392671631,5416,2392671631359371531,3.76107675,0x68f180fcce6836688e9084f035309e29bf0a2095,0x4200000000000000000000000000000000000042,0x9b99e9c620b2e2f09e0b9fced8f679eecf2653fe,0x9b99e9c620b2e2f09e0b9fced8f679eecf2653fe,0xed9e3f98bbed560e66b89aac922e29d4596a9642,0xfb612cd8d243cd9258f21e6a23af9585f9952686ad41aac0b2406395320ea608,0xcab257699f8014368121ea3127e458e98de7c259,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,12
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273693,SETH,WETH,SETH-WETH,3.456256047,0.000216,3456256046817359612,216000000000000,0.5420952,0xe71bdfe1df69284f00ee185cf0d95d0c7680c0d4,0x4200000000000000000000000000000000000006,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,,0x94687f50a6d6d01f63a60ba5b591e8163018b512,0xf28e9790ca7ce94f7aa145dbb0731c3afcfbdb5bc63ad56664a7cf1d78c6793d,0x49a751d7be7cd9576f3efa689cb97f89160e912f,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,33
celo,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,28494767,cEUR,USD₮,cEUR-USD₮,53.98568402,58.441925,53985684017101470306,58441925,58.44900443,0xd8763cba276a3738e6de85b4b3bf5fded6d6ca73,0x48065fbbe25f71c9282ddf5e1cd6d6a887483d5e,0xf130f72f8190f662522774c3367e6e8814f5e219,,0x628cb3a5a206956423d158009612813b64b19dab,0x33949b16a3802b21bdf6bef99356ed6a2a2bd3f9e220ceab6db7c9409718169d,0x122607595db2f8f5779267646178617165465227,0x5615cdab10dc425a742d643d949a7f474c01abc4,34
celo,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,28494767,USD₮,CELO,CELO-USD₮,28.066344,44.65417279,28066344,44654172787603272306,28.06381803,0x48065fbbe25f71c9282ddf5e1cd6d6a887483d5e,0x471ece3750da237f93b8e339c536989b8978a438,0xa27b4ee2e0c0cae0ad990c3114b7142e6faddc8d,,0x6cde5f5a192fbf3fd84df983aa6dc30dbd9f8fac,0x9b902e1c6f95a4dc8dff7cb81cf9b179b76e5f0bf03c7e726b8b2150d42f451d,0xa7e5b06a99841cbca476c3d84c10adc43d4f39f1,0x5c962c596617eae44e0f9aacc089cbcc86c4c4a7,308
optimism,woofi,1,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,127273692,WBTC,WETH,WBTC-WETH,0.01694091,0.4682076466,1694091,468207646609705280,1176.441335,0x68f180fcce6836688e9084f035309e29bf0a2095,0x4200000000000000000000000000000000000006,0x319c0dd36284ac24a6b2bee73929f699b9f48c38,0x44793fe8cc3c2bb881ba461694148f8fb49bd146,0xed9e3f98bbed560e66b89aac922e29d4596a9642,0xef8cced4e5c3f22a9694c538d48cef4257671ee5374853f08f53d1cdc2a9ef10,0xc2a1382aa93b9d8ecb67fdebfc5aab79be9f883b,0x44793fe8cc3c2bb881ba461694148f8fb49bd146,3
celo,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,28494767,CELO,cUSD,CELO-cUSD,260,163.2704638,2.6E+20,163270463813237033047,163.36814,0x471ece3750da237f93b8e339c536989b8978a438,0x765de816845861e75a25fca122bb6898b8b1282a,0x1d4395fb161c82255d55b1b3204758856c9c48c1,,0x2d70cbabf4d8e61d5317b62cbe912935fd94e0fe,0xb49451dac0e43f65409e2e3a6047564ec30024da634748e088dee71716a2e879,0x3168fec765ed92200f227c0f6c83fc091e43e6ea,0xc1012b56a284a0ccaad6b4a3e6146203078d0320,29
celo,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,28494767,CELO,USD₮,CELO-USD₮,90,56.567059,9E+19,56567059,56.55051,0x471ece3750da237f93b8e339c536989b8978a438,0x48065fbbe25f71c9282ddf5e1cd6d6a887483d5e,0x122607595db2f8f5779267646178617165465227,,0x6cde5f5a192fbf3fd84df983aa6dc30dbd9f8fac,0x9b40de993a7e9ecc8d4a8b1f62fc17f9270a632aa3b5fcee7a7d927dde9fe54d,0x122607595db2f8f5779267646178617165465227,0x5615cdab10dc425a742d643d949a7f474c01abc4,45
celo,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:09,28494767,CELO,USDC,CELO-USDC,290,182.111187,2.9E+20,182111187,182.21831,0x471ece3750da237f93b8e339c536989b8978a438,0xceba9300f2b948710d2653dd7b07f33a8b32118c,0x1d4395fb161c82255d55b1b3204758856c9c48c1,,0xa1777e082fa1746eb78dd9c1fbb515419cf6e538,0xbb11c332c57e670475a1173d6ea2250a5aecc674a8d324ef1ceb0f49739919a7,0x3168fec765ed92200f227c0f6c83fc091e43e6ea,0xc1012b56a284a0ccaad6b4a3e6146203078d0320,7
